,กำหนดส่ง,แผ่นหน้า,ลอน C,แผ่นกลาง,ลอน B,แผ่นหลัง,จน.ชั้น,กว้างผลิต,ยาวผลิต,ทับส้นซ้าย,ทับเส้นกลาง,ทับเส้นขวา,เลขที่ใบสั่งขาย,ชนิดส่วนประกอบ,จำนวนสั่งขาย,จำนวนสั่งผลิต,ประเภททับเส้น,สถานะใบสั่ง,% ที่เกิน
11745,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,14.5669,35.4331,90,190,90,12181169084,A,1400,1540,N,Y,10
11746,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,14.9606,51.9685,107,166,107,12181169237,A,240,260,N,A,10
11747,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,15.5512,35.8268,80,235,80,12181169232,A,1660,1820,N,Y,10
11748,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,15.5512,35.8268,80,235,80,12181169234,A,1620,1780,N,Y,10
11749,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,15.9449,51.9685,115,175,115,12181169502,A,970,1060,N,Y,10
11750,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,15.9449,51.9685,115,175,115,12181169503,A,970,1060,N,Y,10
11751,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,16.063,45.4331,92,224,92,12181169065,A,5990,6290,N,Y,5
11752,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,16.063,45.4331,92,224,92,12181169205,A,3240,3400,N,Y,5
11753,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,16.1417,37.4803,90,230,90,12181169194,A,680,740,N,Y,10
11754,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,16.1417,37.4803,90,230,90,12181169215,A,1220,1340,N,Y,10
11755,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,16.1417,44.4882,87,236,87,12181169020,A,6200,6510,N,Y,5
11756,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,16.3386,53.1496,120,175,120,12181169857,A,200,220,N,Y,10
11757,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,16.3386,53.1496,120,175,120,12181169536,A,2050,2150,X,Y,5
11758,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,16.6142,41.9685,92,238,92,12181169533,A,2920,3060,N,Y,5
11759,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,16.6142,41.9685,92,238,92,12181169534,A,1120,1230,N,Y,10
11760,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,16.6142,41.9685,92,238,92,12181169856,A,200,220,N,Y,10
11761,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,16.811,43.2283,97,233,97,12181169191,A,450,490,N,A,10
11762,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,17.3228,43.7008,100,240,100,12181169523,A,2730,2860,N,Y,5
11763,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,17.3228,43.7008,100,240,100,12181169525,A,1300,1430,N,Y,10
11764,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,17.3228,43.7008,100,240,100,12181169603,A,5150,5400,N,A,5
11765,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,17.3228,43.7008,100,240,100,12181169604,A,2490,2610,N,A,5
11766,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,17.3228,43.7008,100,240,100,12181169855,A,200,220,N,Y,10
11767,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,17.3228,43.7008,100,240,100,12181169521,A,8240,8650,X,A,5
11768,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,17.9134,49.6063,102,251,102,12181169557,A,1020,1120,N,Y,10
11769,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,17.9134,49.6063,102,251,102,12181169558,A,1430,1570,N,A,10
11770,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,17.9921,41.4961,106,245,106,12181169467,A,1450,1590,N,Y,10
11771,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,18.1102,47.2441,135,190,135,12181168838,A,820,900,N,Y,10
11772,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,18.1102,47.2441,135,190,135,12181168864,A,920,1010,N,Y,10
11773,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,18.5039,49.6063,112,246,112,12181169583,A,920,1010,N,Y,10
11774,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,18.5039,49.6063,112,246,112,12181169584,A,1720,1890,N,A,10
11775,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,18.8976,40.1575,100,280,100,12181169497,A,3710,3890,N,Y,5
11776,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,19.8819,49.7638,133,239,133,12181169223,A,960,1050,N,Y,10
11777,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,20.0394,63.5433,153,203,153,12181169192,A,270,290,N,Y,10
11778,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,20.4331,44.0945,132,255,132,12181169087,A,1000,1100,N,Y,10
11779,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,20.4331,44.0945,132,255,132,12181169088,A,1000,1100,N,Y,10
11780,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,20.7087,49.4488,139,248,139,12181168782,A,2480,2600,N,Y,5
11781,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,20.7087,49.4488,139,248,139,12181168786,A,1340,1470,N,Y,10
11782,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,20.7874,49.6063,99,330,99,12181169386,E,960,1050,N,Y,10
11783,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,21.1811,49.685,149,240,149,12181169570,A,2030,2130,N,Y,5
11784,2024-03-13,KS231,CM127,CM127,CM127,KB160,5,21.1811,49.685,149,240,149,12181169586,A,790,860,N,Y,10
11785,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,11.0236,33.8583,85,110,85,12181169037,A,1480,1620,N,Y,10
11786,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,12.5591,35.0394,89,141,89,12181168800,A,1680,1840,N,A,10
11787,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,12.5591,35.0394,89,141,89,12181169069,A,4940,5180,N,A,5
11788,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,12.5591,35.0394,89,141,89,12181169072,A,4950,5190,N,Y,5
11789,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,13.8583,36.2205,91,170,91,12181168783,A,1310,1440,N,Y,10
11790,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,14.2126,44.0157,110,141,110,12181168797,A,1310,1440,N,Y,10
11791,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,16.0236,50.0,130,147,130,12181169213,A,1080,1180,N,Y,10
11792,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,17.3228,39.7638,97,246,97,12181169162,A,770,840,N,Y,10
11793,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,18.2283,48.0315,106,251,106,12181169183,E,490,530,N,Y,10
11794,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,18.2283,48.0315,106,251,106,12181169184,E,490,530,N,Y,10
11795,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,18.2283,48.0315,106,251,106,12181169185,E,510,560,N,Y,10
11796,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,18.2283,48.0315,106,251,106,12181169186,E,510,560,N,Y,10
11797,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,18.5039,48.0315,110,250,110,12181169163,A,1490,1630,N,Y,10
11798,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,19.0945,49.2126,115,255,115,12181169190,A,650,710,N,A,10
11799,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,19.3701,46.378,117,258,117,12181168774,A,1090,1190,N,Y,10
11800,2024-03-13,KS231,CM127,CM127,CM127,KB230,5,21.811,51.5748,111,332,111,12181169317,A,640,700,N,Y,10
11801,2024-03-13,KS231,CM147,0,0,KB160,3,11.1417,43.5039,93,97,93,12181169854,A,4000,4200,N,Y,5
11802,2024-03-13,KS231,CM147,0,0,KB230,3,15.9055,44.2126,78,248,78,12181168869,A,860,940,N,Y,10
11803,2024-03-13,KS231,CM147,0,0,KB230,3,17.7559,53.0709,133,185,133,12181169371,E,14010,14290,W,Y,2
11804,2024-03-13,KS231,CM147,0,0,KB230,3,17.7953,57.5984,125,202,125,12181169423,E,3220,3380,N,Y,5
11805,2024-03-13,KS231,CM147,0,0,KB230,3,17.8346,57.5984,125,203,125,12181169399,E,2660,2790,N,A,5
11806,2024-03-13,KS231,CM147,0,0,KB230,3,20.1181,53.0709,137,237,137,12181169373,A,2460,2580,N,Y,5
11807,2024-03-13,KS231,CM147,0,0,KB230,3,20.1181,53.0709,137,237,137,12181169695,A,280,300,N,Y,10
11808,2024-03-13,KS231,CM147,CM147,CM147,KB230,5,19.4094,60.6299,169,155,169,12181169333,E,4040,4240,N,Y,5
11809,2024-03-13,KS231,CM147,CM147,CM147,KB230,5,19.685,60.6299,172,156,172,12181169693,A,200,220,X,Y,10
11810,2024-03-13,KS231,CM197,0,0,KB230,3,15.9843,57.126,115,176,115,12181169545,A,860,940,N,Y,10
11811,2024-03-13,KS231,CM197,0,0,KB230,3,15.9843,57.126,115,176,115,12181169592,A,780,850,N,Y,10
11812,2024-03-13,KS231,CM197,0,0,KB230,3,15.9843,57.126,115,176,115,12181169608,A,940,1030,N,Y,10
11813,2024-03-13,KS231,CM197,0,0,KB230,3,15.9843,57.126,115,176,115,12181169861,A,660,720,N,A,10
11814,2024-03-13,KS231,CM197,0,0,KB230,3,15.9843,57.126,115,176,115,12181169565,A,960,1050,W,Y,10
11815,2024-03-13,KS231,CM197,0,0,KB230,3,17.0079,47.0472,100,232,100,12181169858,A,200,220,W,A,10
11816,2024-03-13,KS231,CM197,0,0,KB230,3,18.4252,40.5512,121,226,121,12181169568,A,2380,2490,W,Y,5
11817,2024-03-13,KS231,CM197,0,0,KB230,3,20.4331,47.6772,143,233,143,12181168781,A,1110,1220,N,Y,10
11818,2024-03-13,KS231,CM197,CM197,CM197,KB160,5,19.1732,44.1732,129,229,129,12181168839,A,3570,3740,N,Y,5
11819,2024-03-13,KS231,CM197,CM197,CM197,KB160,5,19.1732,44.1732,129,229,129,12181168865,A,4070,4270,N,Y,5
11820,2024-03-13,KS231,CM197,CM197,CM197,KB230,5,22.7559,52.3622,131,316,131,12181169144,E,1600,1760,N,Y,10
11821,2024-03-14,CM127,CM127,CM127,CM127,CM127,5,8.8583,23.189,225,0,0,12181169732,T,1300,1430,Y,A,10
11822,2024-03-14,CM127,CM127,CM127,CM127,CM127,5,8.8583,23.189,225,0,0,12181169772,T,5000,5250,Y,A,5
11823,2024-03-14,CM127,CM127,CM127,CM127,CM127,5,11.6142,23.3465,295,0,0,12181169734,T,6000,6300,Y,Y,5
11824,2024-03-14,CM127,CM127,CM127,CM127,CM127,5,11.6142,23.3465,295,0,0,12181169735,T,1350,1480,Y,A,10
11825,2024-03-14,CM127,CM127,CM127,CM127,CM127,5,11.6142,23.3465,295,0,0,12181169776,T,1400,1540,Y,A,10
11826,2024-03-14,CM127,CM127,CM127,CM127,CM127,5,12.3622,24.1339,314,0,0,12181169725,T,2120,2220,Y,Y,5
11827,2024-03-14,CM127,CM127,CM127,CM127,CM127,5,12.3622,24.1339,314,0,0,12181169726,T,1370,1500,Y,A,10
11828,2024-03-14,CM127,CM127,CM127,CM127,CM127,5,12.3622,24.1339,314,0,0,12181169756,T,500,550,Y,A,10
11829,2024-03-14,CM127,CM127,CM127,CM127,CM127,5,12.3622,24.1339,314,0,0,12181169757,T,2400,2520,Y,A,5
11830,2024-03-14,CM127,CM127,CM127,CM127,CM127,5,12.3622,24.1339,314,0,0,12181169773,T,660,720,Y,A,10
11831,2024-03-14,CM127,CM127,CM127,CM127,CM127,5,12.4016,24.1339,315,0,0,12181169733,T,1070,1170,Y,A,10
11832,2024-03-14,CM127,CM127,CM127,CM127,CM127,5,12.4016,24.1339,315,0,0,12181169774,T,2440,2560,Y,Y,5
11833,2024-03-14,CM127,CM127,CM127,CM127,CM127,5,12.874,15.4331,327,0,0,12181169420,R,2800,2940,Y,A,5
11834,2024-03-14,CM97,0,0,CM127,CM97,3,0.0,0.0,0,0,0,12181169778,W,2350,2460,Y,A,5
11835,2024-03-14,CM97,CM127,0,0,CM97,3,6.6929,0.0,170,0,0,12181169889,U,20000,20400,Y,A,2
11836,2024-03-14,CM97,CM127,0,0,CM97,3,27.5591,37.4016,700,0,0,12181169354,T,370,400,Y,Y,10
11837,2024-03-14,CM97,CM97,0,0,CM97,3,34.3701,29.8031,873,0,0,12181169744,X,107,110,Y,Y,10
11838,2024-03-14,KA125,CM112,0,0,KB120,3,12.5197,40.2756,108,102,108,12181169903,A,1000,1100,N,Y,10
11839,2024-03-14,KA225,CM127,0,0,KA225,3,15.4724,51.1417,118,157,118,12181169922,A,1000,1100,N,Y,10
11840,2024-03-14,KAC125,0,0,CM127,KB120,3,9.0551,28.3465,70,90,70,12181169926,A,8000,8400,N,Y,5
11841,2024-03-14,KAC125,CM127,0,0,KB120,3,14.1732,46.4173,110,140,110,12181169929,A,18000,18360,N,Y,2
11842,2024-03-14,KAC125,CM127,0,0,KB120,3,16.1417,51.9291,120,170,120,12181169931,A,8000,8400,N,Y,5
11843,2024-03-14,KAC125,CM127,0,0,KB120,3,16.5354,40.9449,100,220,100,12181169932,A,6000,6300,N,Y,5
11844,2024-03-14,KAC125,CM127,0,0,KB120,3,18.5039,46.4173,110,250,110,12181169930,A,2000,2200,N,Y,10
11845,2024-03-14,KAC155,0,0,CM127,KB120,3,12.2047,40.9449,100,110,100,12181169928,A,8000,8400,N,Y,5
11846,2024-03-14,KAC155,CM112,0,0,KB160,3,16.2598,29.4882,80,253,80,12181169786,A,3000,3150,N,Y,5
11847,2024-03-14,KAC185,CM127,0,0,KB120,3,11.2205,45.5512,94,97,94,12181169744,A,3000,3150,N,Y,5
11848,2024-03-14,KAC185,CM147,CM127,CM147,KB160,5,18.189,50.7087,149,164,149,12181169785,A,3200,3360,N,A,5
11849,2024-03-14,KAC225,CM127,CM127,CM127,KB120,5,25.2362,48.8189,146,349,146,12181169787,A,2000,2200,N,Y,10
11850,2024-03-14,KB120,0,0,CM100,CM100,3,12.2047,40.9449,100,110,100,12181169934,A,15000,15300,N,Y,2
11851,2024-03-14,KB160,0,0,CM127,KB120,3,22.2441,50.0394,130,305,130,12181169459,A,2700,2830,X,Y,5
11852,2024-03-14,KB160,0,0,CM127,KB120,3,22.2441,50.0394,130,305,130,12181169460,A,1500,1650,X,Y,10
11853,2024-03-14,KB160,0,0,CM127,KB120,3,22.2441,50.0394,130,305,130,12181169463,A,2000,2200,X,Y,10
11854,2024-03-14,KB160,CM127,0,0,CM97,3,6.2992,8.189,160,0,0,12181169260,R,9000,9450,Y,A,5
11855,2024-03-14,KB160,CM127,0,0,KB160,3,0.0,0.0,0,0,0,12181169206,W,4050,4250,Y,A,5
11856,2024-03-14,KB160,CM127,0,0,KB160,3,0.0,0.0,0,0,0,12181169212,W,2390,2510,Y,A,5
11857,2024-03-14,KB160,CM127,0,0,KB160,3,0.0,0.0,0,0,0,12181169218,W,740,810,Y,A,10
11858,2024-03-14,KB160,CM127,0,0,KB160,3,6.8898,0.0,175,0,0,12181169387,U,960,1050,Y,A,10
11859,2024-03-14,KB160,CM127,0,0,KB160,3,7.0866,0.0,180,0,0,12181169269,U,800,880,Y,A,10
11860,2024-03-14,KB160,CM127,0,0,KB160,3,8.0709,0.0,205,0,0,12181169208,U,2430,2550,Y,A,5
11861,2024-03-14,KB160,CM127,0,0,KB160,3,8.4646,0.0,215,0,0,12181169166,U,780,850,Y,A,10
11862,2024-03-14,KB160,CM127,0,0,KB160,3,8.4646,0.0,215,0,0,12181169180,U,8330,8740,Y,A,5
11863,2024-03-14,KB160,CM127,0,0,KB160,3,8.4646,0.0,215,0,0,12181169214,U,1170,1280,Y,A,10
11864,2024-03-14,KB160,CM127,CM127,CM127,KB160,5,4.9213,54.7244,125,0,0,12181169379,V,4660,4890,Y,A,5
11865,2024-03-14,KB160,CM127,CM127,CM127,KB160,5,8.6614,57.4803,220,0,0,12181169139,V,400,440,Y,A,10
11866,2024-03-14,KB160,CM127,CM127,CM127,KB160,5,16.5748,57.6378,126,169,126,12181169876,A,5000,5250,N,Y,5
11867,2024-03-14,KB160,CM127,CM127,CM127,KB160,5,18.3071,47.2441,87,291,87,12181169458,A,300,330,N,Y,10
11868,2024-03-14,KB160,CM127,CM127,CM127,KB160,5,21.5354,67.0079,171,205,171,12181169900,A,870,950,N,Y,10
11869,2024-03-14,KB160,CM127,CM127,CM127,KB160,5,21.7717,54.1732,129,295,129,12181169883,A,20000,20400,N,Y,2
11870,2024-03-14,KB230,CM127,CM127,CM127,KB160,5,19.2913,50.0,125,240,125,12181169732,A,1300,1430,N,Y,10
11871,2024-03-14,KB230,CM127,CM127,CM127,KB160,5,19.2913,50.0,125,240,125,12181169772,A,5000,5250,N,Y,5
11872,2024-03-14,KB230,CM127,CM127,CM127,KB160,5,21.2598,50.3937,115,310,115,12181169734,A,6000,6300,N,A,5
11873,2024-03-14,KB230,CM127,CM127,CM127,KB160,5,21.2598,50.3937,115,310,115,12181169735,A,1350,1480,N,Y,10
11874,2024-03-14,KB230,CM127,CM127,CM127,KB160,5,21.2598,50.3937,115,310,115,12181169776,A,1400,1540,N,Y,10
11875,2024-03-14,KB230,CM127,CM127,CM127,KB230,5,18.3858,59.0551,148,171,148,12181168904,A,2230,2340,N,A,5
11876,2024-03-14,KB230,CM127,CM127,CM127,KB230,5,19.0945,39.3701,97,291,97,12181169269,A,800,880,N,Y,10
11877,2024-03-14,KB230,CM127,CM127,CM127,KB230,5,21.6929,54.4094,128,295,128,12181169871,A,1600,1760,N,A,10
11878,2024-03-14,KB230,CM127,CM127,CM127,KB230,5,21.6929,54.4094,128,295,128,12181169872,A,1900,2090,N,Y,10
11879,2024-03-14,KB230,CM127,CM127,CM127,KB230,5,21.6929,54.4094,128,295,128,12181169873,A,1500,1650,N,Y,10
11880,2024-03-14,KB230,CM127,CM127,CM127,KB230,5,22.6378,59.4488,137,301,137,12181169874,A,500,550,N,Y,10
11881,2024-03-14,KB230,CM127,CM127,CM127,KB230,5,22.8346,51.9685,125,330,125,12181169733,A,1070,1170,N,Y,10
11882,2024-03-14,KB230,CM127,CM127,CM127,KB230,5,22.8346,51.9685,125,330,125,12181169774,A,2440,2560,N,Y,5
11883,2024-03-14,KB230,CM127,CM127,CM127,KB230,5,22.8346,52.0472,125,330,125,12181169725,A,2120,2220,N,Y,5
11884,2024-03-14,KB230,CM127,CM127,CM127,KB230,5,22.8346,52.0472,125,330,125,12181169726,A,1370,1500,N,Y,10
11885,2024-03-14,KB230,CM127,CM127,CM127,KB230,5,22.8346,52.0472,125,330,125,12181169756,A,500,550,N,Y,10
11886,2024-03-14,KB230,CM127,CM127,CM127,KB230,5,22.8346,52.0472,125,330,125,12181169757,A,2400,2520,N,Y,5
11887,2024-03-14,KB230,CM127,CM127,CM127,KB230,5,22.8346,52.0472,125,330,125,12181169773,A,660,720,N,Y,10
11888,2024-03-14,KB230,CM147,0,0,CM147,3,7.6772,55.9055,195,0,0,12181169338,V,1660,1820,Y,A,10
11889,2024-03-14,KB230,CM147,0,0,CM147,3,7.6772,55.9055,195,0,0,12181169341,V,2400,2520,Y,A,5
11890,2024-03-14,KB230,CM147,0,0,CM147,3,8.0709,50.4724,205,0,0,12181169377,V,4940,5180,Y,A,5
11891,2024-03-14,KI128,0,0,CM127,KB120,3,15.1575,38.189,100,185,100,12181169957,A,1000,1100,X,Y,10
11892,2024-03-14,KL205,0,0,CM197,KL205,3,41.9685,34.6063,1066,0,0,12181167995,G,6000,6300,Y,Y,5
11893,2024-03-14,KS121,CM127,0,0,CM127,3,10.4331,23.622,60,145,60,12181169975,A,1000,1100,N,Y,10
11894,2024-03-14,KS121,CM127,0,0,CM127,3,11.0236,31.063,70,140,70,12181169976,A,3000,3150,N,Y,5
11895,2024-03-14,KS121,CM127,0,0,CM127,3,11.0236,31.063,70,140,70,12181169977,A,1000,1100,N,Y,10
11896,2024-03-14,KS121,CM127,0,0,CM127,3,11.3386,30.0394,82,124,82,12181169970,A,4000,4200,N,Y,5
11897,2024-03-14,KS121,CM127,0,0,CM127,3,11.5354,27.4409,73,147,73,12181169974,A,2000,2200,N,Y,10
11898,2024-03-14,KS121,CM127,0,0,CM127,3,14.5669,49.5669,115,140,115,12181169972,A,2000,2200,N,Y,10
11899,2024-03-14,KS121,CM127,0,0,CM127,3,14.7638,42.874,113,149,113,12181169973,A,3000,3150,N,Y,5
11900,2024-03-14,KS121,CM127,0,0,CM127,3,16.9291,47.2047,140,150,140,12181169978,A,1000,1100,N,Y,10
11901,2024-03-14,KS121,CM127,0,0,CM127,3,16.9291,47.2047,140,150,140,12181169979,A,2000,2200,N,Y,10
11902,2024-03-14,KS121,CM127,0,0,KB120,3,15.2756,57.2047,128,132,128,12181169379,E,4660,4890,N,Y,5
11903,2024-03-14,KS121,CM127,CM127,CM127,KB120,5,17.0472,56.6929,104,225,104,12181169132,E,4800,5040,N,A,5
11904,2024-03-14,KS121,CM127,CM127,CM127,KB120,5,17.9134,46.063,100,255,100,12181168899,A,4330,4540,N,A,5
11905,2024-03-14,KS121,CM127,CM127,CM127,KB120,5,17.9134,61.811,140,175,140,12181169343,A,2190,2300,N,Y,5
11906,2024-03-14,KS121,CM127,CM127,CM127,KB120,5,18.0315,46.8504,94,270,94,12181169346,E,2920,3060,N,Y,5
11907,2024-03-14,KS121,CM127,CM127,CM127,KB120,5,18.0315,46.8504,94,270,94,12181169435,E,810,890,N,Y,10
11908,2024-03-14,KS161,CM112,CM112,CM112,KB120,5,23.3071,54.3307,140,312,140,12181169884,E,5720,6000,N,Y,5
11909,2024-03-14,KS161,CM112,CM112,CM112,KB120,5,23.3071,54.3307,140,312,140,12181169887,E,1560,1710,N,A,10
11910,2024-03-14,KS161,CM112,CM112,CM112,KB120,5,23.3071,54.3307,140,312,140,12181169891,E,6760,7090,N,Y,5
11911,2024-03-14,KS161,CM112,CM112,CM112,KB120,5,23.3071,54.3307,140,312,140,12181169952,E,460,500,N,Y,10
11912,2024-03-14,KS161,CM127,0,0,KB120,3,20.0,61.811,135,238,135,12181169838,A,3000,3150,N,Y,5
11913,2024-03-14,KS161,CM127,0,0,KB160,3,16.3386,34.252,84,247,84,12181169311,E,1640,1800,N,Y,10
11914,2024-03-14,KS161,CM127,0,0,KB160,3,16.3386,34.252,84,247,84,12181169312,E,1640,1800,N,Y,10
11915,2024-03-14,KS161,CM127,CM127,CM127,KB160,5,15.9449,52.9921,126,153,126,12181169411,E,3310,3470,N,Y,5
11916,2024-03-14,KS161,CM127,CM127,CM127,KB160,5,16.3386,33.4646,92,231,92,12181168833,A,3120,3270,N,Y,5
11917,2024-03-14,KS161,CM127,CM127,CM127,KB160,5,16.3386,33.4646,92,231,92,12181168857,A,4220,4430,N,Y,5
11918,2024-03-14,KS161,CM127,CM127,CM127,KB160,5,16.4567,46.8504,106,206,106,12181169444,E,530,580,N,Y,10
11919,2024-03-14,KS161,CM127,CM127,CM127,KB160,5,16.6535,58.2677,119,185,119,12181169137,E,2800,2940,N,Y,5
11920,2024-03-14,KS161,CM127,CM127,CM127,KB160,5,17.2441,53.937,127,184,127,12181169366,E,3160,3310,N,Y,5
11921,2024-03-14,KS161,CM127,CM127,CM127,KB160,5,17.5197,53.937,130,185,130,12181169438,A,2250,2360,N,Y,5
11922,2024-03-14,KS161,CM127,CM127,CM127,KB160,5,17.874,59.685,125,204,125,12181169917,A,3000,3150,N,Y,5
11923,2024-03-14,KS161,CM127,CM127,CM127,KB160,5,20.0,48.9764,121,266,121,12181169433,E,530,580,N,Y,10
11924,2024-03-14,KS161,CM127,CM127,CM127,KB160,5,20.9843,63.622,149,235,149,12181169112,A,400,440,N,Y,10
11925,2024-03-14,KS161,CM127,CM127,CM127,KB160,5,23.2283,59.4488,132,326,132,12181169111,A,5600,5880,N,Y,5
11926,2024-03-14,KS161,CM127,CME100,CM127,KB120,5,21.811,54.4882,129,296,129,12181169935,E,1300,1560,N,Y,20
11927,2024-03-14,KS161,CM147,0,0,KB160,3,18.0315,52.5197,123,212,123,12181169377,E,4940,5180,N,Y,5
11928,2024-03-14,KS161,CM147,CM127,CM127,CM147,5,19.9606,57.0079,133,241,133,12181169924,A,1030,1130,N,A,10
11929,2024-03-14,KS161,CM147,CM147,CM147,KB160,5,20.8661,54.3307,125,280,125,12181169129,A,2800,2940,N,Y,5
11930,2024-03-14,KS161,CM147,CM147,CM147,KB230,5,18.2283,51.1811,144,175,144,12181169353,E,3870,4060,N,Y,5
11931,2024-03-14,KS161,CM147,CM147,CM147,KB230,5,18.5039,51.1811,147,176,147,12181169440,A,1800,1980,N,Y,10
11932,2024-03-14,KS231,CM112,CM112,CM112,KB160,5,18.8189,51.1811,120,238,120,12181169457,A,1500,1650,N,Y,10
11933,2024-03-14,KS231,CM127,0,0,KB160,3,10.9843,43.8583,78,123,78,12181169746,A,660,720,N,Y,10
11934,2024-03-14,KS231,CM127,0,0,KB160,3,13.9764,36.2992,67,221,67,12181169737,A,2000,2200,N,Y,10
11935,2024-03-14,KS231,CM127,0,0,KB160,3,16.1024,37.874,80,249,80,12181169315,A,1460,1600,X,Y,10
11936,2024-03-14,KS231,CM127,0,0,KB160,3,19.1339,46.8898,119,248,119,12181169937,E,500,600,N,Y,20
11937,2024-03-14,KS231,CM127,0,0,KB160,3,21.1024,53.5039,135,266,135,12181169778,A,2350,2460,N,Y,5
11938,2024-03-14,KS231,CM127,0,0,KB160,3,21.8898,51.9291,112,332,112,12181169348,A,1760,1930,N,Y,10
11939,2024-03-14,KS231,CM127,0,0,KB160,3,23.3465,55.2362,593,0,0,12181168881,G,340,370,Y,A,10
11940,2024-03-14,KS231,CM127,0,0,KB230,3,15.1181,37.126,78,228,78,12181169711,A,960,1050,N,Y,10
11941,2024-03-14,KS231,CM127,0,0,KB230,3,18.6614,52.4016,135,204,135,12181169329,A,4440,4660,N,Y,5
11942,2024-03-14,KS231,CM127,CM127,CM127,KB160,5,13.7795,48.0315,102,146,102,12181169485,A,1860,2040,N,Y,10
11943,2024-03-14,KS231,CM127,CM127,CM127,KB160,5,15.5512,35.8268,80,235,80,12181169235,A,3490,3660,N,A,5
11944,2024-03-14,KS231,CM127,CM127,CM127,KB160,5,15.6693,44.4882,87,224,87,12181169206,A,4050,4250,N,Y,5
11945,2024-03-14,KS231,CM127,CM127,CM127,KB160,5,15.6693,44.4882,87,224,87,12181169212,A,2390,2510,N,Y,5
11946,2024-03-14,KS231,CM127,CM127,CM127,KB160,5,15.8661,37.4803,86,231,86,12181169166,E,780,850,N,Y,10
11947,2024-03-14,KS231,CM127,CM127,CM127,KB160,5,15.8661,37.4803,86,231,86,12181169180,E,8330,8740,N,Y,5
11948,2024-03-14,KS231,CM127,CM127,CM127,KB160,5,15.9449,51.9685,115,175,115,12181169504,A,950,1040,N,Y,10
11949,2024-03-14,KS231,CM127,CM127,CM127,KB160,5,15.9449,51.9685,115,175,115,12181169229,A,330,360,X,Y,10
11950,2024-03-14,KS231,CM127,CM127,CM127,KB160,5,16.063,45.4331,92,224,92,12181169208,A,2430,2550,N,Y,5
11951,2024-03-14,KS231,CM127,CM127,CM127,KB160,5,16.1417,37.4803,90,230,90,12181169214,A,1170,1280,N,Y,10
11952,2024-03-14,KS231,CM127,CM127,CM127,KB160,5,16.1417,44.4882,87,236,87,12181169218,A,740,810,N,Y,10
11953,2024-03-14,KS231,CM127,CM127,CM127,KB160,5,16.3386,53.1496,120,175,120,12181169538,A,1500,1650,N,Y,10
